AC	ENSEMBL
Q5EA49	ENSBTAT00000027230
Q5EA55	ENSBTAT00000039788
Q5EA70	ENSBTAT00000053068
Q5EA92	ENSBTAT00000044657
Q5EA97	ENSBTAT00085066270
Q5EAA4	ENSBTAT00000032168
Q5EAD8	ENSBTAT00000152034
Q5EAK8	ENSXETT00000009867
Q5EAL6	ENSXETT00000037194
Q5EAR5	ENSDART00000054803
Q5EB28	ENSXETT00000007115
Q5EB30	ENSXETT00000034268
Q5EB66	ENSRNOT00000061328
Q5EB92	ENSRNOT00000060146
Q5EBF8	ENSXETT00000028675
Q5EBN2	ENST00000329314
Q5F204	ENSMUST00000114094
Q5F285	ENSMUST00000094065
Q5F297	ENSMUST00000102586
Q5F359	ENSGALT00010008504
Q5F3L3	ENSGALT00010026414
Q5F3L7	ENSGALT00010050104
Q5F3S2	ENSGALT00010058974
Q5F3Z3	ENSGALT00010012979
Q5F409	ENSGALT00010030390
Q5F413	ENSGALT00010041419
Q5F414	ENSGALT00010042942
Q5F428	ENSGALT00010025223
Q5F476	ENSGALT00010012772
Q5F4A9	ENSGALT00010060778
Q5FVB0	ENSXETT00000117445
Q5FVF4	ENSRNOT00000002486
Q5FVG8	ENSRNOT00000020570
Q5FVH7	ENSRNOT00000023495
Q5FVI3	ENSRNOT00055003534
Q5FVJ5	ENSRNOT00000004346
Q5FVL3	ENSRNOT00000104117
Q5FVL4	ENSRNOT00055030977
Q5FVL6	ENSRNOT00000006752
Q5FVN8	ENSRNOT00000008168
Q5FVQ7	ENSRNOT00000050494
Q5FVR6	ENSRNOT00000106111
Q5FVR8	ENSRNOT00000111940
Q5FVW6	ENSXETT00000007588
Q5FVY2	ENSXETT00000025536
Q5FW06	ENSXETT00000004775
Q5FW12	ENSXETT00000015436
Q5FW25	ENSXETT00000110661
Q5FW46	ENSXETT00000056804
Q5FWC3	ENSMUST00000073380
Q5FWF7	ENST00000377957
Q5FWT1	ENSRNOT00055035809
Q5FWT9	ENSRNOT00000024270
Q5GAL8	ENSRNOT00000064936
Q5GAM7	ENSMUST00000089771
Q5GAM8	ENSMUST00000089798
Q5GAM9	ENSMUST00000076106
Q5GAN3	ENST00000382951
Q5GAN4	ENST00000556526
Q5GH56	ENSRNOT00055042294
Q5GH57	ENSRNOT00000015540
Q5GH60	ENSRNOT00000137513
Q5GH66	ENSMUST00000095438
Q5GH68	ENSMUST00000033611
Q5H8A1	ENSMUST00000088029
Q5H8A3	ENST00000376865
Q5H943	ENST00000371894
Q5H9E4	ENST00000594199
Q5H9J9	ENST00000642911
Q5H9L2	ENST00000372680
Q5HY64	ENST00000358047
Q5HYC2	ENST00000399933
Q5HYW3	ENST00000479991
Q5HZA4	ENSRNOT00055053201
Q5HZI2	ENSMUST00000059699
Q5HZV5	ENSXETT00000110772
Q5I0C4	ENSRNOT00065000261
Q5I0E2	ENSRNOT00000114019
Q5I0I4	ENSRNOT00055057977
Q5I0I8	ENSRNOT00000056725
Q5I0J8	ENSRNOT00065053821
Q5I0R4	ENSXETT00000047995
Q5I0X4	ENST00000408925
Q5IAB6	ENSPTRT00000036999
Q5IAB9	ENSPTRT00000037001
Q5IR70	ENSMUST00000074969
Q5ISC6	ENSSSCT00000055007
Q5J2D6	ENSRNOT00055014283
Q5J5D0	ENSMMUT00000078866
Q5JRK9	ENST00000374971
Q5JSJ4	ENST00000370752
Q5JSQ8	ENST00000370388
Q5JTB6	ENST00000372263
Q5JTN6	ENST00000373574
Q5JTZ5	ENST00000400613
Q5JUQ0	ENST00000372271
Q5JUR7	ENST00000376032
Q5JVX7	ENST00000371006
Q5JWF8	ENST00000677665
Q5JXB2	ENST00000710304
Q5JXX7	ENST00000319560
Q5JYT7	ENST00000279024
Q5M786	ENSXETT00000116442
Q5M7A3	ENSRNOT00000110639
Q5M7L2	ENSXETT00000017424
Q5M7P4	ENSXETT00000062079
Q5M7T2	ENSRNOT00055022122
Q5M7W6	ENSRNOT00000120131
Q5M818	ENSRNOT00000105923
Q5M826	ENSRNOT00000029845
Q5M840	ENSRNOT00055018799
Q5M887	ENSRNOT00000110804
Q5M8E3	ENSXETT00000033191
Q5M8F7	ENSXETT00000122049
Q5M8I4	ENSXETT00000015179
Q5M8I8	ENSXETT00000054338
Q5M8J5	ENSXETT00000057493
Q5M8K0	ENSXETT00000032548
Q5M8K8	ENSXETT00000027320
Q5M8L3	ENSXETT00000057503
Q5M8M2	ENSMUST00000049968
Q5M8N4	ENSMUST00000111325
Q5M8V0	ENSXETT00000017657
Q5M8V8	ENSXETT00000119264
Q5M8Y1	ENSXETT00000079163
Q5M9G5	ENSRNOT00055047588
Q5M9I1	ENSRNOT00000157708
Q5M9I6	ENSRNOT00000004011
Q5M9N4	ENSMUST00000072154
Q5MJ07	ENST00000375511
Q5MJ08	ENST00000446864
Q5MK86	ENSTNIT00000014553
Q5MNV8	ENST00000378079
Q5NBU5	ENSMUST00000108504
Q5ND56	ENSMUST00000094014
Q5NVP2	ENSPPYT00000018370
Q5NVP8	ENSPPYT00000048054
Q5PNP6	ENSDART00000137135
Q5PPG6	ENSRNOT00000122186
Q5PPK1	ENSRNOT00000001336
Q5PPL1	ENSRNOT00000009327
Q5PPP3	ENSRNOT00000044372
Q5PQL8	ENSRNOT00000065858
Q5PQM0	ENSRNOT00000084531
Q5PQM4	ENSRNOT00000027099
Q5PQM8	ENSRNOT00000012386
Q5PQN7	ENSRNOT00000021822
Q5PQN9	ENSRNOT00000011328
Q5PQQ4	ENSRNOT00000035558
Q5PQQ7	ENSRNOT00000056237
Q5PQR4	ENSRNOT00000173736
Q5PQR6	ENSRNOT00000002860
Q5PQR8	ENSRNOT00000078239
Q5PQS5	ENSRNOT00055003626
Q5PR00	ENSRNOT00000167586
Q5PR01	ENSRNOT00000017319
Q5PR55	ENSDART00000067305
Q5PR98	ENSDART00000019949
Q5PRC1	ENSDART00000019416
Q5PRE5	ENSMUST00000058577
Q5PSV5	ENSMGAT00000013333
Q5PT54	ENSMUST00000078748
Q5QD21	ENSRNOT00000050763
Q5QJ38	ENST00000368806
Q5QNV8	ENSMUST00000019069
Q5QR91	ENSMUST00000050771
Q5R212	ENSRNOT00055007299
Q5R3I4	ENST00000381031
Q5R3Z9	ENSPPYT00000002030
Q5R4C3	ENSPPYT00000013203
Q5R4D8	ENSPPYT00000018015
Q5R4I8	ENSPPYT00000061616
Q5R4M1	ENSPPYT00000022875
Q5R4Q5	ENSPPYT00000009292
Q5R4S6	ENSPPYT00000060415
Q5R4U0	ENSPPYT00000009660
Q5R4U2	ENSPPYT00000052716
Q5R4X5	ENSPPYT00000002679
Q5R529	ENSPPYT00000000774
Q5R561	ENSPPYT00000046711
Q5R562	ENSPPYT00000034775
Q5R565	ENSPPYT00000061392
Q5R578	ENSPPYT00000043703
Q5R589	ENSPPYT00000007101
Q5R5S9	ENSPPYT00000001480
Q5R5U4	ENSPPYT00000040483
Q5R610	ENSPPYT00000016509
Q5R623	ENSPPYT00000059160
Q5R634	ENSPPYT00000001379
Q5R692	ENSPPYT00000012752
Q5R6C9	ENSPPYT00000021664
Q5R6G1	ENSPPYT00000005818
Q5R6L2	ENSPPYT00000014676
Q5R6P5	ENSPPYT00000017819
Q5R6Q5	ENSPPYT00000039376
Q5R6U8	ENSPPYT00000023006
Q5R6W3	ENSPPYT00000053578
Q5R6X9	ENSPPYT00000040679
Q5R751	ENSPPYT00000051444
Q5R796	ENSPPYT00000049576
Q5R7A8	ENSPPYT00000001808
Q5R7K0	ENSPPYT00000008923
Q5R7K8	ENSPPYT00000050890
Q5R7P1	ENSPPYT00000020695
Q5R7P6	ENSPPYT00000053415
Q5R7Q3	ENSPPYT00000046057
Q5R7U0	ENSPPYT00000023994
Q5R7X9	ENSPPYT00000053099
Q5R815	ENSPPYT00000018407
Q5R844	ENSPPYT00000034738
Q5R8C4	ENSPPYT00000040084
Q5R8D6	ENSPPYT00000037280
Q5R8E0	ENSPPYT00000018084
Q5R8K6	ENSPPYT00000055077
Q5R8M4	ENSPPYT00000014223
Q5R8X0	ENSPPYT00000036158
Q5R8X5	ENSPPYT00000015131
Q5R8Y4	ENSPPYT00000004066
Q5R977	ENSPPYT00000034027
Q5R987	ENSPPYT00000020124
Q5R9C3	ENSPPYT00000001687
Q5R9E5	ENSPPYT00000035416
Q5R9I4	ENSPPYT00000041624
Q5R9J1	ENSPPYT00000036117
Q5R9K1	ENSPPYT00000020771
Q5R9L9	ENSPPYT00000006209
Q5R9N0	ENSPPYT00000037238
Q5R9W0	ENSPPYT00000009225
Q5R9Z6	ENSPPYT00000059224
Q5RA07	ENSPPYT00000019076
Q5RA42	ENSPPYT00000042325
Q5RA95	ENSPPYT00000012737
Q5RAA9	ENSPPYT00000022704
Q5RAF1	ENSPPYT00000042430
Q5RAH0	ENSPPYT00000014662
Q5RAI6	ENSPPYT00000014968
Q5RAL1	ENSPPYT00000052513
Q5RAM7	ENSPPYT00000053703
Q5RAP8	ENSPPYT00000043596
Q5RAS5	ENSPPYT00000023960
Q5RAT5	ENSPPYT00000009758
Q5RAV0	ENSPPYT00000058464
Q5RAW7	ENSPPYT00000037538
Q5RAY6	ENSPPYT00000004378
Q5RAY9	ENSPPYT00000004447
Q5RAZ9	ENSPPYT00000010991
Q5RB75	ENSPPYT00000020493
Q5RBA3	ENSPPYT00000022270
Q5RBD3	ENSPPYT00000035834
Q5RBF9	ENSPPYT00000021921
Q5RBM7	ENSPPYT00000036887
Q5RBQ2	ENSPPYT00000019888
Q5RBR4	ENSPPYT00000016215
Q5RBS9	ENSPPYT00000054561
Q5RBU3	ENSPPYT00000017835
Q5RBV0	ENSPPYT00000001907
Q5RBW0	ENSPPYT00000034988
Q5RBW7	ENSPPYT00000005148
Q5RC01	ENSPPYT00000016952
Q5RC24	ENSPPYT00000021888
Q5RCA3	ENSPPYT00000047460
Q5RCD7	ENSPPYT00000016546
Q5RCE5	ENSPPYT00000048740
Q5RCL0	ENSPPYT00000004585
Q5RCP1	ENSPPYT00000022657
Q5RCQ0	ENSPPYT00000007628
Q5RCW7	ENSPPYT00000016143
Q5RCY9	ENSPPYT00000010886
Q5RCZ7	ENSPPYT00000006345
Q5RD08	ENSPPYT00000012796
Q5RD28	ENSPPYT00000020881
Q5RD50	ENSPPYT00000039021
Q5RD58	ENSPPYT00000004936
Q5RD79	ENSPPYT00000035459
Q5RDD2	ENSPPYT00000001616
Q5RDE9	ENSPPYT00000040774
Q5RDH2	ENSPPYT00000039457
Q5RDI2	ENSPPYT00000042244
Q5RDQ3	ENSPPYT00000014815
Q5RDV0	ENSPPYT00000060678
Q5RDV1	ENSPPYT00000060833
Q5RDV3	ENSPPYT00000024281
Q5RDV6	ENSPPYT00000035961
Q5RDZ8	ENSPPYT00000005794
Q5RE03	ENSPPYT00000002513
Q5RE11	ENSPPYT00000041808
Q5RE16	ENSPPYT00000007550
Q5RE25	ENSPPYT00000019387
Q5RE33	ENSPPYT00000018250
Q5RE95	ENSPPYT00000015685
Q5REA0	ENSPPYT00000012048
Q5REC3	ENSPPYT00000046530
Q5REI9	ENSPPYT00000003974
Q5REJ1	ENSPPYT00000013986
Q5REK4	ENSPPYT00000017309
Q5RES3	ENSPPYT00000052024
Q5REX0	ENSPPYT00000019581
Q5REY0	ENSPPYT00000020266
Q5REY2	ENSPPYT00000033876
Q5RF04	ENSPPYT00000007666
Q5RF33	ENSPPYT00000038658
Q5RFF7	ENSPPYT00000013872
Q5RFG5	ENSPPYT00000005701
Q5RFI9	ENSPPYT00000017383
Q5RFJ0	ENSPPYT00000014023
Q5RFN3	ENSPPYT00000021731
Q5RFN4	ENSPPYT00000007559
Q5RFN8	ENSPPYT00000039943
Q5RFQ0	ENSPPYT00000007079
Q5RFR0	ENSPPYT00000012804
Q5RG44	ENSDART00000146711
Q5RG45	ENSDART00000033436
Q5RGE4	ENSDART00000142284
Q5RGJ5	ENSDART00000026509
Q5RGJ6	ENSDART00000066999
Q5RGQ8	ENSDART00000041250
Q5RH01	ENSDART00000040827
Q5RHZ2	ENSDART00000137966
Q5RII3	ENSDART00000032393
Q5RIM0	ENSDART00000041192
Q5RIV7	ENSDART00000146055
Q5RJ20	ENSDART00000193975
Q5RJG1	ENSMUST00000046011
Q5RJK0	ENSRNOT00000090079
Q5RJN7	ENSRNOT00000060353
Q5RJN9	ENSRNOT00000018568
Q5RJP7	ENSRNOT00000014623
Q5RJS6	ENSRNOT00000003192
Q5RJT0	ENSRNOT00055032985
Q5RJU0	ENSXETT00000107007
Q5RK03	ENSRNOT00000006708
Q5RK28	ENSRNOT00000073569
Q5RKI9	ENSRNOT00000033047
Q5RKL7	ENSRNOT00000005646
Q5RKQ0	ENSDART00000064066
Q5RKS2	ENSMUST00000167290
Q5S1U6	ENSSSCT00000018124
Q5SNQ7	ENSDART00000151950
Q5SNQ9	ENSDART00000078559
Q5SPF7	ENSDART00000186486
Q5SPV6	ENSMUST00000041763
Q5SPX1	ENSMUST00000093381
Q5SQH8	ENST00000376473
Q5SQS8	ENST00000329446
Q5SRD1	ENST00000651259
Q5SRT8	ENSMUST00000050574
Q5SS00	ENSMUST00000029025
Q5SSN7	ENSMUST00000093169
Q5SUE8	ENSMUST00000107818
Q5SVJ3	ENST00000308105
Q5SVZ6	ENST00000359858
Q5SW25	ENSMUST00000017126
Q5SWH9	ENST00000372025
Q5SWL7	ENST00000334600
Q5SWL8	ENST00000376101
Q5SWT3	ENSMUST00000102606
Q5SXG7	ENSMUST00000021179
Q5SYL1	ENSMUST00000046361
Q5SZB4	ENST00000372478
Q5T036	ENST00000375412
Q5T089	ENST00000378531
Q5T0U0	ENST00000444614
Q5T0Z8	ENST00000341865
Q5T2N8	ENST00000378785
Q5T4I8	ENST00000259983
Q5T5N4	ENST00000230301
Q5T6C5	ENST00000369870
Q5T6X4	ENST00000368557
Q5T750	ENST00000368775
Q5T8I3	ENST00000370035
Q5T953	ENST00000372491
Q5T9Z0	ENST00000367565
Q5TAA0	ENST00000371276
Q5TBE3	ENST00000376001
Q5TBK1	ENST00000380130
Q5TC84	ENST00000370435
Q5TF58	ENST00000455833
Q5TGJ6	ENST00000510882
Q5TGL8	ENST00000380283
Q5TGP6	ENST00000367758
Q5TJE7	ENSCAFT00030024261
Q5TM59	ENSMMUT00000032630
Q5TM66	ENSMMUT00000070396
Q5TM67	ENSMMUT00000024173
Q5TYQ1	ENSDART00000104112
Q5TYQ3	ENSDART00000012476
Q5TYS5	ENSDART00000063857
Q5TYW2	ENST00000562196
Q5TZE1	ENSDART00000039907
Q5TZE2	ENSDART00000153311
Q5U1W2	ENSRNOT00000048504
Q5U1W7	ENSRNOT00055021411
Q5U1Z2	ENSRNOT00000014383
Q5U201	ENSRNOT00000117439
Q5U231	ENSXETT00000034043
Q5U2M7	ENSRNOT00000085131
Q5U2S0	ENSRNOT00055044456
Q5U2T4	ENSRNOT00000143706
Q5U2V9	ENSRNOT00000048738
Q5U2W4	ENSRNOT00055037049
Q5U309	ENSRNOT00000131573
Q5U3U0	ENSDART00000025612
Q5U3Y5	ENSRNOT00055049745
Q5U3Y9	ENSRNOT00055016154
Q5U425	ENSMUST00000119488
Q5U4F3	ENSRNOT00000105947
Q5U4P2	ENST00000308748
Q5U4X7	ENSXETT00000064899
Q5U5X8	ENST00000358906
Q5U649	ENST00000330828
Q5VSR9	ENST00000370493
Q5VT03	ENST00000381697
Q5VT98	ENST00000602960
Q5VTA0	ENST00000376098
Q5VTL7	ENST00000370017
Q5VU36	ENST00000437823
Q5VU92	ENST00000371126
Q5VUY2	ENST00000376221
Q5VV16	ENST00000377420
Q5VVB8	ENST00000368143
Q5VVC0	ENST00000370375
Q5VVH2	ENST00000370659
Q5VVP1	ENST00000332857
Q5VW00	ENST00000360028
Q5VWM3	ENST00000624297
Q5VWM4	ENST00000357367
Q5VWM6	ENST00000625019
Q5VXD3	ENST00000370671
Q5VXH5	ENST00000330881
Q5VYP0	ENST00000428649
Q5VYY1	ENST00000371930
Q5VZ18	ENST00000304760
Q5VZQ5	ENST00000368821
Q5VZR2	ENST00000372322
Q5W064	ENST00000371939
Q5W0N0	ENST00000377024
Q5XFV8	ENSRNOT00000149659
Q5XFX0	ENSRNOT00000011208
Q5XFY4	ENSDART00000192289
Q5XFZ0	ENSMUST00000097646
Q5XG69	ENSMUST00000042517
Q5XGC7	ENSXETT00000017065
Q5XGD7	ENSXETT00000008822
Q5XGF1	ENSXETT00000098929
Q5XGI5	ENSXETT00000012334
Q5XGJ0	ENSXETT00000124512
Q5XH84	ENSXETT00000106180
Q5XH94	ENSXETT00000060802
Q5XHA1	ENSXETT00000108139
Q5XI53	ENSRNOT00000050617
Q5XI58	ENSRNOT00000019887
Q5XI62	ENSRNOT00000064238
Q5XI74	ENSRNOT00000009342
Q5XIA2	ENSRNOT00000045226
Q5XIA9	ENSRNOT00000101706
Q5XIC7	ENSRNOT00000048784
Q5XIE1	ENSRNOT00055043695
Q5XIF1	ENSRNOT00055023093
Q5XIF9	ENSRNOT00000016176
Q5XII9	ENSRNOT00000022908
Q5XIK1	ENSRNOT00000004591
Q5XIK6	ENSRNOT00000036954
Q5XIM5	ENSRNOT00000044956
Q5XIP4	ENSRNOT00000022852
Q5XIR4	ENSRNOT00000058490
Q5XIX8	ENSDART00000093358
Q5XIY2	ENSDART00000165452
Q5XIY6	ENSDART00000052091
Q5XJB9	ENSDART00000060968
Q5XK03	ENSMUST00000056312
Q5XNS0	ENSCAFT00030044144
Q5XTN8	ENSDART00000165151
Q5XTY7	ENSFCTT00005028526
Q5YLH5	ENSGALT00010004135
Q5ZEQ8	ENSXMAT00000020325
Q5ZHL0	ENSGALT00010032108
Q5ZHM5	ENSGALT00010048385
Q5ZHQ2	ENSGALT00010041302
Q5ZI04	ENSGALT00010005295
Q5ZI42	ENSGALT00010029418
Q5ZI58	ENSGALT00010050046
Q5ZI78	ENSGALT00010022291
Q5ZIF1	ENSGALT00010045675
Q5ZIL9	ENSGALT00010056514
Q5ZIR5	ENSGALT00010008814
Q5ZIR8	ENSGALT00010041900
Q5ZJ39	ENSGALT00010061105
Q5ZJA9	ENSGALT00010052595
Q5ZJD9	ENSGALT00010058912
Q5ZJE4	ENSGALT00010001000
Q5ZJH8	ENSGALT00010015641
Q5ZJI6	ENSGALT00010052358
Q5ZJJ1	ENSGALT00010063115
Q5ZJK0	ENSGALT00010026838
Q5ZJL8	ENSGALT00010035991
Q5ZJS6	ENSGALT00010019951
Q5ZJZ4	ENSGALT00010062078
Q5ZK09	ENSGALT00010021679
Q5ZK25	ENSGALT00010049069
Q5ZK63	ENSGALT00010029855
Q5ZK95	ENSGALT00010063407
Q5ZKB6	ENSGALT00010044573
Q5ZKJ4	ENSGALT00010035451
Q5ZKP2	ENSGALT00010022912
Q5ZKP4	ENSGALT00010005564
Q5ZKP7	ENSGALT00010061808
Q5ZLC1	ENSGALT00010013389
Q5ZLC9	ENSGALT00010043679
Q5ZLD3	ENSGALT00010034829
Q5ZLJ4	ENSGALT00010008930
Q5ZLN7	ENSGALT00010037987
Q5ZLR6	ENSGALT00010038240
Q5ZLR7	ENSGALT00010040734
Q5ZLT5	ENSGALT00010067587
Q5ZLW3	ENSGALT00010026140
Q5ZLY2	ENSGALT00010045037
Q5ZM60	ENSGALT00010052683
Q5ZMC0	ENSGALT00010068924
Q5ZML4	ENSGALT00010017562
Q5ZMM3	ENSGALT00010022374
Q5ZMM5	ENSGALT00010028111
Q5ZMP3	ENSGALT00010015810
Q5ZMQ0	ENSGALT00010007284
Q60595	ENSMUST00000114524
Q60GI5	ENSFCAT00000051844
Q61199	ENSMUST00000102945
Q61585	ENSMUST00000009777
Q61858	ENSMUST00000052167
Q62220	ENSMUST00000061403
Q629K1	ENST00000378861
Q63317	ENSRNOT00055046786
Q63750	ENSRNOT00000104233
Q63829	ENSMUST00000061158
Q63ZG0	ENSXETT00000008133
Q63ZZ8	ENSXETT00000039957
Q640A2	ENSXETT00000027520
Q640P4	ENSMUST00000020485
Q640V3	ENSXETT00000091559
Q641M3	ENSDART00000053310
Q641X7	ENSRNOT00000117040
Q641Y9	ENSRNOT00055013822
Q642A0	ENSRNOT00055042139
Q642A7	ENSRNOT00000010288
Q642B2	ENSRNOT00000003639
Q642B3	ENSRNOT00000031914
Q64507	ENSMUST00000188274
Q645T7	ENSMMUT00000080497
Q645Z1	ENSGGOT00000009658
Q646A1	ENSGGOT00000010487
Q646A5	ENSPTRT00000036697
Q646A9	ENSPTRT00000091066
Q646B1	ENSPTRT00000061705
Q646B2	ENSPTRT00000061691
Q646B5	ENSPTRT00000008672
Q646C7	ENSPPAT00000006242
Q646C8	ENSPPAT00000025468
Q646D0	ENSPPAT00000008229
Q646D1	ENSPPAT00000000668
Q646D3	ENSPPAT00000007639
Q646D5	ENSPPAT00000010571
Q646D6	ENSPPAT00000017708
Q646D7	ENSPPAT00000021749
Q646D8	ENSPPAT00000010070
Q646E3	ENSPPAT00000027830
Q646E4	ENSPPAT00000011081
Q646G9	ENSPPAT00000011288
Q65Z54	ENSORLT00000014926
Q65Z95	ENSMUST00000018571
Q66H10	ENSRNOT00055053362
Q66H30	ENSRNOT00000016028
Q66H34	ENSRNOT00000045721
Q66H43	ENSRNOT00000008507
Q66H44	ENSRNOT00000032558
Q66H45	ENSRNOT00000019933
Q66H47	ENSRNOT00055040155
Q66H56	ENSRNOT00000032467
Q66H73	ENSRNOT00000037457
Q66H86	ENSRNOT00000081351
Q66H99	ENSRNOT00000007169
Q66HC4	ENSRNOT00000010489
Q66HD2	ENSRNOT00000022091
Q66HD6	ENSRNOT00000027204
Q66HE1	ENSRNOT00000104557
Q66HF0	ENSRNOT00000029807
Q66HY7	ENSDART00000013768
Q66I22	ENSDART00000018895
Q66I73	ENSDART00000003847
Q66I85	ENSDART00000060888
Q66IC8	ENSDART00000169986
Q66IC9	ENSDART00000081234
Q66II5	ENSXETT00000085373
Q66IL0	ENSXETT00000041328
Q66IM5	ENSXETT00000027372
Q66JV7	ENSMUST00000153871
Q66JY6	ENSMUST00000054538
Q66KC4	ENSXETT00000102308
Q66KD6	ENSXETT00000040976
Q66KJ5	ENSXETT00000112212
Q66KL9	ENSXETT00000038206
Q66L58	ENSDART00000009767
Q66QC7	ENSEAST00005072810
Q673H1	ENSMUST00000066774
Q675C0	ENSRNOT00000050359
Q67ES2	ENSRNOT00055049910
Q67ES9	ENSRNOT00000048210
Q68CR7	ENST00000343457
Q68DL7	ENST00000579455
Q68EQ8	ENSXETT00000110456
Q68FB1	ENSXETT00000048799
Q68FE7	ENSMUST00000180252
Q68FS7	ENSRNOT00000100649
Q68FU0	ENSRNOT00055043627
Q68FV2	ENSRNOT00000147151
Q68FV4	ENSRNOT00000092506
Q68FV8	ENSRNOT00000018485
Q68FW6	ENSRNOT00055031958
Q68FX5	ENSRNOT00055006595
Q697L5	ENSPTRT00000061714
Q697L6	ENSPPAT00000021403
Q69YW2	ENST00000366788
Q69YZ2	ENST00000420504
Q69ZB8	ENSMUST00000118196
Q69ZC8	ENSMUST00000022585
Q6AXJ7	ENSDART00000003879
Q6AXL5	ENSDART00000039913
Q6AXN0	ENSRNOT00000033695
Q6AXP3	ENSRNOT00000055995
Q6AXQ2	ENSRNOT00000082444
Q6AXS8	ENSRNOT00000093690
Q6AXT0	ENSRNOT00000012102
Q6AXT1	ENSRNOT00000046595
Q6AXV6	ENSRNOT00055026410
Q6AXV7	ENSRNOT00000003892
Q6AXX0	ENSRNOT00000039696
Q6AXX1	ENSRNOT00000013193
Q6AXY7	ENSRNOT00000027738
Q6AY04	ENSRNOT00000021533
Q6AY08	ENSRNOT00000038431
Q6AY22	ENSRNOT00000021063
Q6AY27	ENSRNOT00000027006
Q6AY30	ENSRNOT00055020527
Q6AY37	ENSRNOT00000042568
Q6AY45	ENSRNOT00000006455
Q6AY55	ENSRNOT00000031498
Q6AY61	ENSRNOT00000095166
Q6AY64	ENSRNOT00000095112
Q6AY71	ENSRNOT00000037547
Q6AY76	ENSRNOT00000058725
Q6AY79	ENSRNOT00000040981
Q6AY94	ENSRNOT00055027511
Q6AYA6	ENSRNOT00000054922
Q6AYA8	ENSRNOT00000002982
Q6AYC8	ENSRNOT00000018543
Q6AYF6	ENSRNOT00000013291
Q6AYG0	ENSRNOT00000015793
Q6AYH0	ENSRNOT00000035695
Q6AYK4	ENSRNOT00000032229
Q6AYL8	ENSRNOT00000012841
Q6AYN4	ENSRNOT00000105062
Q6AYP0	ENSRNOT00000011048
Q6AYP3	ENSRNOT00055013482
Q6AYP4	ENSRNOT00000009156
Q6AYQ0	ENSRNOT00000132124
Q6AYR2	ENSRNOT00000097704
Q6AYR5	ENSRNOT00000031397
Q6AYR6	ENSRNOT00000080660
Q6AZ51	ENSRNOT00055013856
Q6AZD1	ENSDART00000005473
Q6AZW1	ENSDART00000082512
Q6B9Z1	ENST00000377697
Q6DBR9	ENSDART00000073648
Q6DBT3	ENSDART00000080892
Q6DBW1	ENSDART00000064968
Q6DBX1	ENSDART00000189725
Q6DC58	ENSDART00000101201
Q6DC61	ENSDART00000054265
Q6DC77	ENSDART00000074587
Q6DCA0	ENST00000272647
Q6DDA3	ENSXETT00000056275
Q6DDA4	ENSXETT00000018644
Q6DDB9	ENSXETT00000037784
Q6DDC6	ENSXETT00000102641
Q6DEM5	ENSDART00000043317
Q6DEN0	ENSDART00000037181
Q6DER1	ENSXETT00000009702
Q6DER2	ENSXETT00000089140
Q6DEW4	ENSXETT00000001136
Q6DEX3	ENSXETT00000105311
Q6DF07	ENSXETT00000080305
Q6DF11	ENSXETT00000035989
Q6DF39	ENSXETT00000022695
Q6DF57	ENSXETT00000040135
Q6DFN1	ENSXETT00000053281
Q6DFN5	ENSXETT00000023794
Q6DFN7	ENSXETT00000063343
Q6DFP9	ENSXETT00000011781
Q6DFS4	ENSXETT00000122561
Q6DFV6	ENSMUST00000039447
Q6DFV8	ENSMUST00000054530
Q6DG19	ENSDART00000011004
Q6DG32	ENSDART00000007333
Q6DG43	ENSDART00000183368
Q6DG52	ENSMUST00000041262
Q6DG91	ENSDART00000059476
Q6DG99	ENSDART00000031872
Q6DGA7	ENSDART00000105562
Q6DGF6	ENSRNOT00000029692
Q6DGI3	ENSDART00000065208
Q6DGJ3	ENSDART00000081156
Q6DGL8	ENSDART00000190427
Q6DGM1	ENSDART00000112768
Q6DGM8	ENSDART00000014166
Q6DGP2	ENSDART00000099950
Q6DGV7	ENSDART00000078854
Q6DGX3	ENSDART00000078137
Q6DGY3	ENSDART00000064888
Q6DH69	ENSDART00000037553
Q6DH74	ENSDART00000051655
Q6DH87	ENSDART00000059837
Q6DH88	ENSDART00000170333
Q6DHB5	ENSDART00000039277
Q6DHC3	ENSDART00000021145
Q6DHF7	ENSDART00000058970
Q6DHJ1	ENSDART00000055737
Q6DHJ6	ENSDART00000064076
Q6DHL7	ENSDART00000182876
Q6DHN0	ENSDART00000056649
Q6DHN3	ENSDART00000051483
Q6DHS9	ENSDART00000040955
Q6DHU4	ENSDART00000057290
Q6DI06	ENSDART00000100321
Q6DIP1	ENSXETT00000028124
Q6DIQ1	ENSXETT00000057339
Q6DIR5	ENSXETT00000088298
Q6DIT7	ENSXETT00000042220
Q6DIV4	ENSXETT00000123535
Q6DIW0	ENSXETT00000053781
Q6DIX1	ENSXETT00000030072
Q6DIY8	ENSXETT00000039669
Q6DJ03	ENSXETT00000018710
Q6DJ06	ENSXETT00000053847
Q6DJ25	ENSXETT00000055685
Q6DJ58	ENSXETT00000049321
Q6DJ66	ENSXETT00000057031
Q6DJ71	ENSXETT00000057538
Q6DJB3	ENSXETT00000085793
Q6DJC2	ENSXETT00000048539
Q6DK85	ENSXETT00000094775
Q6DK91	ENSXETT00000017921
Q6DMN8	ENSPTRT00000030864
