AC	ENSEMBL
Q5PQT7	ENSRNOT00055038266
Q5PQT7	ENSRNOT00060026997
Q5PQT7	ENSRNOT00065035123
Q5PQZ3	ENSDART00000079866
Q5PQZ3	ENSDART00000180361
Q5PR73	ENSMUST00000057442
Q5PRC0	ENSDART00000066439
Q5PRD0	ENSDART00000025940
Q5PRF0	ENSMUST00000040583
Q5PT55	ENST00000518568
Q5PXE9	ENSRNOT00055025136
Q5PXE9	ENSRNOT00060034786
Q5PXE9	ENSRNOT00065015975
Q5PXT2	ENSSSCT00005064392
Q5PXT2	ENSSSCT00015051691
Q5PXT2	ENSSSCT00025010180
Q5PXT2	ENSSSCT00030057456
Q5PXT2	ENSSSCT00035031849
Q5PXT2	ENSSSCT00040045681
Q5PXT2	ENSSSCT00045029952
Q5PXT2	ENSSSCT00050033057
Q5PXT2	ENSSSCT00055060507
Q5PXT2	ENSSSCT00060068489
Q5PXT2	ENSSSCT00065061058
Q5PXT2	ENSSSCT00070041799
Q5Q0T9	ENSRNOT00055040563
Q5Q0T9	ENSRNOT00060011405
Q5Q0T9	ENSRNOT00065015090
Q5QD07	ENSMUST00000051133
Q5QD12	ENSMUST00000078532
Q5QD23	ENSRNOT00000061209
Q5QD23	ENSRNOT00055053050
Q5QD23	ENSRNOT00060047354
Q5QD23	ENSRNOT00065033256
Q5QD25	ENSRNOT00055052540
Q5QD25	ENSRNOT00060046132
Q5QD28	ENSPTRT00000034368
Q5QGU6	ENSMUST00000084922
Q5QGU6	ENSMUST00000199891
Q5R1W9	ENSPTRT00000006460
Q5R387	ENST00000429261
Q5R387	ENST00000679259
Q5R3Z7	ENSPPYT00000005255
Q5R410	ENSPPYT00000009694
Q5R419	ENSPPYT00000046612
Q5R454	ENSPPYT00000008406
Q5R461	ENSPPYT00000036631
Q5R467	ENSPPYT00000021856
Q5R4C9	ENSPPYT00000002893
Q5R4F5	ENSPPYT00000006462
Q5R4I3	ENSPPYT00000014887
Q5R4I6	ENSPPYT00000010624
Q5R4N5	ENSPPYT00000038496
Q5R4P6	ENSPPYT00000042508
Q5R4P8	ENSPPYT00000011669
Q5R4Q3	ENSPPYT00000016605
Q5R4V4	ENSPPYT00000055094
Q5R4W0	ENSPPYT00000019781
Q5R4W3	ENSPPYT00000022775
Q5R4X4	ENSPPYT00000050058
Q5R504	ENSPPYT00000015686
Q5R507	ENSPPYT00000044471
Q5R516	ENSPPYT00000000503
Q5R533	ENSPPYT00000012805
Q5R538	ENSPPYT00000011877
Q5R551	ENSPPYT00000021175
Q5R570	ENSPPYT00000009902
Q5R579	ENSPPYT00000013060
Q5R591	ENSPPYT00000003182
Q5R598	ENSPPYT00000021464
Q5R5E5	ENSPPYT00000018456
Q5R5E7	ENSPPYT00000020615
Q5R5H4	ENSPPYT00000016678
Q5R5J3	ENSPPYT00000020339
Q5R5J4	ENSPPYT00000009098
Q5R5K6	ENSPPYT00000014348
Q5R5L5	ENSPPYT00000015631
Q5R5P7	ENSPPYT00000005307
Q5R5R5	ENSPPYT00000015613
Q5R5S4	ENSPPYT00000015422
Q5R5S6	ENSPPYT00000047615
Q5R5V5	ENSPPYT00000021448
Q5R5W0	ENSPPYT00000035487
Q5R5W5	ENSPPYT00000019850
Q5R5X9	ENSPPYT00000009128
Q5R628	ENSPPYT00000059305
Q5R631	ENSPPYT00000001441
Q5R639	ENSPPYT00000059360
Q5R651	ENSPPYT00000021920
Q5R669	ENSPPYT00000046447
Q5R670	ENSPPYT00000020261
Q5R676	ENSPPYT00000022221
Q5R6A9	ENSPPYT00000006622
Q5R6D0	ENSPPYT00000017876
Q5R6D2	ENSPPYT00000022898
Q5R6D7	ENSPPYT00000055135
Q5R6F3	ENSPPYT00000014572
Q5R6I0	ENSPPYT00000059711
Q5R6I1	ENSPPYT00000008768
Q5R6I2	ENSPPYT00000017461
Q5R6I4	ENSPPYT00000005728
Q5R6I6	ENSPPYT00000045661
Q5R6J8	ENSPPYT00000007624
Q5R6N0	ENSPPYT00000059007
Q5R6P6	ENSPPYT00000006887
Q5R6R5	ENSPPYT00000005174
Q5R6T1	ENSPPYT00000045108
Q5R6W5	ENSPPYT00000050020
Q5R6W9	ENSPPYT00000020728
Q5R6Y0	ENSPPYT00000019817
Q5R6Y9	ENSPPYT00000023467
Q5R6Z6	ENSPPYT00000059560
Q5R6Z7	ENSPPYT00000014910
Q5R703	ENSPPYT00000035410
Q5R705	ENSPPYT00000057041
Q5R739	ENSPPYT00000013729
Q5R762	ENSPPYT00000004974
Q5R787	ENSPPYT00000013823
Q5R788	ENSPPYT00000007076
Q5R795	ENSPPYT00000034534
Q5R7B0	ENSPPYT00000011409
Q5R7B5	ENSPPYT00000018150
Q5R7C1	ENSPPYT00000037219
Q5R7E4	ENSPPYT00000010316
Q5R7E5	ENSPPYT00000051845
Q5R7E6	ENSPPYT00000011146
Q5R7H5	ENSPPYT00000006715
Q5R7J7	ENSPPYT00000041694
Q5R7N4	ENSPPYT00000018430
Q5R7N8	ENSPPYT00000016376
Q5R7P7	ENSPPYT00000023912
Q5R7S6	ENSPPYT00000007926
Q5R7U4	ENSPPYT00000006867
Q5R7U6	ENSPPYT00000019756
Q5R7U8	ENSPPYT00000019812
Q5R7Z9	ENSPPYT00000041679
Q5R801	ENSPPYT00000005939
Q5R839	ENSPPYT00000000334
Q5R846	ENSPPYT00000056148
Q5R881	ENSPPYT00000008681
Q5R882	ENSPPYT00000021959
Q5R887	ENSPPYT00000016200
Q5R894	ENSPPYT00000051584
Q5R898	ENSPPYT00000016618
Q5R8B1	ENSPPYT00000000909
Q5R8B5	ENSPPYT00000020915
Q5R8C2	ENSPPYT00000000233
Q5R8D1	ENSPPYT00000007589
Q5R8G4	ENSPPYT00000008783
Q5R8H3	ENSPPYT00000024311
Q5R8H5	ENSPPYT00000015701
Q5R8I2	ENSPPYT00000034780
Q5R8L2	ENSPPYT00000002567
Q5R8M3	ENSPPYT00000021007
Q5R8M9	ENSPPYT00000011662
Q5R8S2	ENSPPYT00000047037
Q5R8S4	ENSPPYT00000046707
Q5R8Y3	ENSPPYT00000033804
Q5R8Y6	ENSPPYT00000006481
Q5R8Z6	ENSPPYT00000048350
Q5R905	ENSPPYT00000024012
Q5R905	ENSPPYT00000036537
Q5R905	ENSPPYT00000039348
Q5R905	ENSPPYT00000050185
Q5R979	ENSPPYT00000004370
Q5R9C7	ENSPPYT00000008118
Q5R9D9	ENSPPYT00000017531
Q5R9E4	ENSPPYT00000018589
Q5R9I6	ENSPPYT00000016696
Q5R9J0	ENSPPYT00000062218
Q5R9J3	ENSPPYT00000023981
Q5R9J3	ENSPPYT00000062200
Q5R9J9	ENSPPYT00000043524
Q5R9K2	ENSPPYT00000023908
Q5R9K8	ENSPPYT00000008682
Q5R9L3	ENSPPYT00000034523
Q5R9L4	ENSPPYT00000019774
Q5R9Q8	ENSPPYT00000054691
Q5R9R4	ENSPPYT00000021782
Q5R9S8	ENSPPYT00000015587
Q5R9U6	ENSPPYT00000060241
Q5R9U7	ENSPPYT00000060394
Q5R9W6	ENSPPYT00000001300
Q5R9Y6	ENSPPYT00000021515
Q5RA31	ENSPPYT00000062118
Q5RA52	ENSPPYT00000051421
Q5RA61	ENSPPYT00000035451
Q5RA72	ENSPPYT00000038650
Q5RA77	ENSPPYT00000042577
Q5RA81	ENSPPYT00000038566
Q5RA82	ENSPPYT00000006616
Q5RA87	ENSPPYT00000057629
Q5RAB0	ENSPPYT00000049540
Q5RAD6	ENSPPYT00000021451
Q5RAE0	ENSPPYT00000053329
Q5RAE6	ENSPPYT00000010630
Q5RAF8	ENSPPYT00000037109
Q5RAG8	ENSPPYT00000056106
Q5RAK4	ENSPPYT00000036766
Q5RAN1	ENSPPYT00000022851
Q5RAQ8	ENSPPYT00000002769
Q5RAQ8	ENSPPYT00000060281
Q5RAR0	ENSPPYT00000052695
Q5RAS8	ENSPPYT00000009467
Q5RAT9	ENSPPYT00000040026
Q5RAV3	ENSPPYT00000000214
Q5RAV5	ENSPPYT00000003192
Q5RAV9	ENSPPYT00000022489
Q5RB29	ENSPPYT00000004665
Q5RB31	ENSPPYT00000022675
Q5RB99	ENSPPYT00000009924
Q5RBB1	ENSPPYT00000005282
Q5RBB3	ENSPPYT00000008825
Q5RBD4	ENSPPYT00000012773
Q5RBF3	ENSPPYT00000017366
Q5RBH9	ENSPPYT00000014580
Q5RBL2	ENSPPYT00000022602
Q5RBN6	ENSPPYT00000006607
Q5RBN8	ENSPPYT00000034097
Q5RBP8	ENSPPYT00000023680
Q5RBQ7	ENSPPYT00000018267
Q5RBT3	ENSPPYT00000022555
Q5RBU1	ENSPPYT00000010225
Q5RBU4	ENSPPYT00000014335
Q5RBV9	ENSPPYT00000051452
Q5RBW2	ENSPPYT00000016866
Q5RBY3	ENSPPYT00000046854
Q5RC10	ENSPPYT00000021966
Q5RC21	ENSPPYT00000000122
Q5RC27	ENSPPYT00000001681
Q5RC30	ENSPPYT00000010728
Q5RC35	ENSPPYT00000007446
Q5RC37	ENSPPYT00000003114
Q5RC38	ENSPPYT00000051446
Q5RC42	ENSPPYT00000017381
Q5RC52	ENSPPYT00000020894
Q5RC53	ENSPPYT00000000468
Q5RC65	ENSPPYT00000061991
Q5RC70	ENSPPYT00000002310
Q5RC74	ENSPPYT00000009224
Q5RC80	ENSPPYT00000012721
Q5RCA6	ENSPPYT00000021715
Q5RCB6	ENSPPYT00000023604
Q5RCE0	ENSPPYT00000005346
Q5RCE4	ENSPPYT00000055393
Q5RCF3	ENSPPYT00000045229
Q5RCG7	ENSPPYT00000015307
Q5RCG9	ENSPPYT00000024378
Q5RCI5	ENSPPYT00000003775
Q5RCI9	ENSPPYT00000015801
Q5RCJ4	ENSPPYT00000041487
Q5RCK9	ENSPPYT00000001226
Q5RCM6	ENSPPYT00000010774
Q5RCP4	ENSPPYT00000006300
Q5RCR9	ENSPPYT00000059620
Q5RCS8	ENSPPYT00000006993
Q5RCT0	ENSPPYT00000011485
Q5RCW5	ENSPPYT00000007214
Q5RCW6	ENSPPYT00000000586
Q5RD22	ENSPPYT00000014673
Q5RD26	ENSPPYT00000023976
Q5RD26	ENSPPYT00000038968
Q5RD29	ENSPPYT00000049112
Q5RD48	ENSPPYT00000041742
Q5RD67	ENSPPYT00000000873
Q5RD69	ENSPPYT00000017650
Q5RD69	ENSPPYT00000046963
Q5RDA5	ENSPPYT00000042526
Q5RDB9	ENSPPYT00000000677
Q5RDC9	ENSPPYT00000060316
Q5RDD7	ENSPPYT00000000212
Q5RDF5	ENSPPYT00000020612
Q5RDG5	ENSPPYT00000061006
Q5RDJ0	ENSPPYT00000055128
Q5RDJ5	ENSPPYT00000048262
Q5RDM3	ENSPPYT00000007721
Q5RDM4	ENSPPYT00000018354
Q5RDN3	ENSPPYT00000012607
Q5RDP9	ENSPPYT00000007996
Q5RDQ0	ENSPPYT00000021068
Q5RDQ7	ENSPPYT00000021936
Q5RDT5	ENSPPYT00000006154
Q5RDU7	ENSPPYT00000050514
Q5RDW1	ENSPPYT00000013005
Q5RDW4	ENSPPYT00000024366
Q5RDY2	ENSPPYT00000012656
Q5RDZ2	ENSPPYT00000006147
Q5RE10	ENSPPYT00000014734
Q5RE14	ENSPPYT00000054598
Q5RE28	ENSPPYT00000003958
Q5RE35	ENSPPYT00000053080
Q5RE48	ENSPPYT00000008642
Q5RE52	ENSPPYT00000005971
Q5RE54	ENSPPYT00000006445
Q5RE65	ENSPPYT00000004504
Q5RE79	ENSPPYT00000016006
Q5RE82	ENSPPYT00000001723
Q5REA8	ENSPPYT00000043922
Q5REB1	ENSPPYT00000004045
Q5RED5	ENSPPYT00000024044
Q5REE1	ENSPPYT00000047828
Q5REE6	ENSPPYT00000051442
Q5REF4	ENSPPYT00000003092
Q5REF9	ENSPPYT00000020403
Q5REH8	ENSPPYT00000002827
Q5REJ9	ENSPPYT00000062312
Q5REL1	ENSPPYT00000010457
Q5REM7	ENSPPYT00000058335
Q5RER2	ENSPPYT00000048797
Q5RES6	ENSPPYT00000012170
Q5REU3	ENSPPYT00000009773
Q5REY7	ENSPPYT00000046529
Q5REY8	ENSPPYT00000015380
Q5REY9	ENSPPYT00000013919
Q5REZ5	ENSPPYT00000058588
Q5RF32	ENSPPYT00000018128
Q5RF34	ENSPPYT00000016668
Q5RF54	ENSPPYT00000015478
Q5RF70	ENSPPYT00000016230
Q5RF96	ENSPPYT00000016054
Q5RF99	ENSPPYT00000012956
Q5RFB7	ENSPPYT00000033794
Q5RFC2	ENSPPYT00000023781
Q5RFD3	ENSPPYT00000009791
Q5RFF4	ENSPPYT00000043758
Q5RFF6	ENSPPYT00000052778
Q5RFG2	ENSPPYT00000018130
Q5RFH4	ENSPPYT00000051404
Q5RFJ1	ENSPPYT00000000967
Q5RFJ2	ENSPPYT00000014710
Q5RFN6	ENSPPYT00000010852
Q5RFN7	ENSPPYT00000023924
Q5RFP4	ENSPPYT00000011514
Q5RFP4	ENSPPYT00000056764
Q5RFP4	ENSPPYT00000060797
Q5RFQ1	ENSPPYT00000010592
Q5RFR4	ENSPPYT00000008197
Q5RFR8	ENSPPYT00000011349
Q5RFS0	ENSPPYT00000022719
Q5RFS1	ENSPPYT00000023489
Q5RFS2	ENSPPYT00000009396
Q5RFW0	ENSDART00000152373
Q5RFW0	ENSDART00000181830
Q5RG82	ENSDART00000061659
Q5RGE5	ENSDART00000067188
Q5RGE5	ENSDART00000182748
Q5RGE6	ENSDART00000080829
Q5RGE6	ENSDART00000184048
Q5RGT6	ENSDART00000036371
Q5RGV1	ENSDART00000066975
Q5RH02	ENSDART00000150221
Q5RH02	ENSDART00000185200
Q5RH71	ENSDART00000002770
Q5RHQ8	ENSDART00000152976
Q5RHU7	ENSDART00000102010
Q5RHY1	ENSDART00000067339
Q5RI43	ENSDART00000079521
Q5RID7	ENSDART00000040191
Q5RIV4	ENSDART00000152885
Q5RJ54	ENSMUST00000110485
Q5RJB0	ENSMUST00000056184
Q5RJH2	ENSMUST00000079323
Q5RJI2	ENSMUST00000089948
Q5RJK3	ENSRNOT00000097846
Q5RJK8	ENSRNOT00000004772
Q5RJL6	ENSRNOT00000072190
Q5RJL6	ENSRNOT00055051548
Q5RJL6	ENSRNOT00060015052
Q5RJL6	ENSRNOT00065006997
Q5RJQ8	ENSRNOT00000027526
Q5RJQ8	ENSRNOT00055006085
Q5RJQ8	ENSRNOT00060052625
Q5RJQ8	ENSRNOT00065053838
Q5RJR4	ENSRNOT00000010377
Q5RJS9	ENSRNOT00055040278
Q5RJS9	ENSRNOT00060001079
Q5RJS9	ENSRNOT00065020978
Q5RJV0	ENSXETT00000062558
Q5RK00	ENSRNOT00000067172
Q5RK00	ENSRNOT00055014959
Q5RK00	ENSRNOT00060006145
Q5RK00	ENSRNOT00065051359
Q5RK23	ENSRNOT00000010403
Q5RK23	ENSRNOT00055032107
Q5RK23	ENSRNOT00060018743
Q5RK23	ENSRNOT00065039647
Q5RKG3	ENSRNOT00055021759
Q5RKG3	ENSRNOT00060016898
Q5RKG3	ENSRNOT00065042019
Q5RKH7	ENSRNOT00000012558
Q5RKH7	ENSRNOT00055031708
Q5RKH7	ENSRNOT00060019889
Q5RKH7	ENSRNOT00065040894
Q5RKI1	ENSRNOT00000002484
Q5RKI1	ENSRNOT00055007482
Q5RKI1	ENSRNOT00060022488
Q5RKI1	ENSRNOT00065005109
Q5RKI6	ENSRNOT00000027753
Q5RKI6	ENSRNOT00055036151
Q5RKI6	ENSRNOT00060044015
Q5RKI6	ENSRNOT00065057843
Q5RKJ0	ENSRNOT00000007466
Q5RKJ0	ENSRNOT00000125199
Q5RL51	ENSMUST00000029651
Q5RL51	ENSMUST00000080583
Q5RL79	ENSMUST00000040888
Q5RT64	ENSFCAT00000064439
Q5RT64	ENSFCTT00005000590
Q5RZ65	ENSDART00000103475
Q5RZ65	ENSDART00000181841
Q5S1S4	ENSSSCT00000006734
Q5S1S4	ENSSSCT00005052521
Q5S1S4	ENSSSCT00070032097
Q5S1S4	ENSSSCT00070032110
Q5S3G4	ENSSSCT00000008974
Q5S3G4	ENSSSCT00005029569
Q5S3G4	ENSSSCT00015102934
Q5S3G4	ENSSSCT00025034868
Q5S3G4	ENSSSCT00030082884
Q5S3G4	ENSSSCT00035074454
Q5S3G4	ENSSSCT00040103184
Q5S3G4	ENSSSCT00045050672
Q5S3G4	ENSSSCT00050100657
Q5S3G4	ENSSSCT00055030709
Q5S3G4	ENSSSCT00060059096
Q5S3G4	ENSSSCT00065054361
Q5S3G4	ENSSSCT00070057450
Q5S3G4	ENSSSCT00085014016
Q5SDR3	ENSGALT00010009779
Q5SGD7	ENSRNOT00000135265
Q5SNV9	ENST00000688073
Q5SP46	ENSDART00000032805
Q5SP50	ENSDART00000067172
Q5SP50	ENSDART00000067174
Q5SP67	ENSDART00000029894
Q5SP67	ENSDART00000167398
Q5SP85	ENSMUST00000093253
Q5SP90	ENSDART00000061843
Q5SPD7	ENSDART00000002787
Q5SPP0	ENSDART00000075112
Q5SPX3	ENSMUST00000003677
Q5SQE2	ENSDART00000017292
Q5SQY2	ENSMUST00000058060
Q5SQY2	ENSMUST00000109415
Q5SRH9	ENST00000447632
Q5SS80	ENSMUST00000021187
Q5SSI6	ENSMUST00000066888
Q5SSK3	ENSMUST00000050207
Q5SUD9	ENSMUST00000057975
Q5SUS0	ENSMUST00000036085
Q5SUV1	ENSMUST00000040487
Q5SV17	ENST00000378733
Q5SV97	ENST00000433179
Q5SV97	ENST00000694917
Q5SVQ8	ENST00000367405
Q5SWD9	ENSMUST00000045807
Q5SWP3	ENSMUST00000045713
Q5SWX8	ENST00000287859
Q5SWY7	ENSMUST00000093019
Q5SX19	ENSMUST00000014389
Q5SXM1	ENST00000343776
Q5SXM1	ENST00000397097
Q5SYE7	ENST00000427025
Q5SYL3	ENSMUST00000010421
Q5SZD1	ENST00000371194
Q5SZD1	ENST00000414696
Q5SZD1	ENST00000529246
Q5SZD4	ENST00000371197
Q5SZI1	ENST00000344642
Q5SZI1	ENST00000543870
Q5T0B9	ENST00000373428
Q5T0B9	ENST00000539719
Q5T1A1	ENST00000368424
Q5T1N1	ENST00000370001
Q5T1S8	ENST00000374392
Q5T292	ENST00000474718
Q5T3I0	ENST00000710324
Q5T5D7	ENST00000372699
Q5T5D7	ENST00000648542
Q5T5J6	ENST00000367500
Q5T5J6	ENST00000367501
Q5T5M9	ENST00000265992
Q5T5S1	ENST00000338005
Q5T681	ENST00000370640
Q5T6J7	ENST00000376419
Q5T764	ENST00000371809
Q5T7M9	ENST00000370310
Q5T7N2	ENST00000498273
Q5T9S5	ENST00000343253
Q5T9S5	ENST00000370276
Q5TAG4	ENST00000617931
Q5TAG4	ENST00000698835
Q5TC63	ENST00000375431
Q5TEA3	ENST00000252032
Q5TF21	ENST00000525778
Q5TFE4	ENST00000319550
Q5TFG8	ENST00000237275
Q5TG30	ENST00000373345
Q5TGI0	ENST00000389677
Q5TGI4	ENST00000367474
Q5TGS1	ENST00000377898
Q5TGY1	ENST00000294543
Q5THK1	ENST00000327423
Q5TI25	ENST00000619423
Q5TIE3	ENST00000375079
Q5TJE2	ENSCAFT00000001511
Q5TJE2	ENSCAFT00030023311
Q5TJE2	ENSCAFT00040039520
Q5TJE2	ENSCAFT00805024750
Q5TJE2	ENSCAFT00845037986
Q5TJE4	ENSCAFT00000001502
Q5TJE4	ENSCAFT00030023379
Q5TJE4	ENSCAFT00040039393
Q5TJE4	ENSCAFT00805024657
Q5TJE4	ENSCAFT00845037810
Q5TJE6	ENSCAFT00000001479
Q5TJE6	ENSCAFT00030024194
Q5TJE6	ENSCAFT00040039083
Q5TJE6	ENSCAFT00805024123
Q5TJE6	ENSCAFT00845037435
Q5TJE9	ENSCAFT00000001473
Q5TJE9	ENSCAFT00000069102
Q5TJE9	ENSCAFT00030024505
Q5TJE9	ENSCAFT00030024575
Q5TJE9	ENSCAFT00040038692
Q5TJE9	ENSCAFT00040038732
Q5TJE9	ENSCAFT00805023685
Q5TJE9	ENSCAFT00805023696
Q5TJE9	ENSCAFT00845036787
Q5TJE9	ENSCAFT00845036893
Q5TJF0	ENSCAFT00000001471
Q5TJF0	ENSCAFT00030024657
Q5TJF0	ENSCAFT00040038554
Q5TJF0	ENSCAFT00805023357
Q5TJF0	ENSCAFT00845036564
Q5TM18	ENSMMUT00000092688
Q5TM50	ENSMMUT00000016967
Q5TM51	ENSMMUT00000016969
Q5TM62	ENSMMUT00000102770
Q5TM70	ENSMMUT00000019754
Q5TM70	ENSMMUT00000109749
Q5TM84	ENSMFAT00000035085
Q5TYP4	ENSDART00000061729
Q5TYQ8	ENSDART00000060695
Q5TYS0	ENSDART00000062978
Q5TYV0	ENSDART00000024528
Q5TYX0	ENST00000618079
Q5TYX0	ENST00000621481
Q5TYX0	ENST00000622421
Q5TYX0	ENST00000633074
Q5TZ20	ENST00000641501
Q5TZ20	ENST00000641804
Q5TZ20	ENST00000710907
Q5TZ20	ENST00000710908
Q5TZ80	ENSDART00000063052
Q5TZA3	ENSDART00000062094
Q5TZJ5	ENST00000377647
Q5U1X7	ENSRNOT00000073221
Q5U1X7	ENSRNOT00055056445
Q5U1X7	ENSRNOT00060052678
Q5U1X7	ENSRNOT00065038166
Q5U1Y0	ENSRNOT00055022764
Q5U1Y0	ENSRNOT00060025900
Q5U1Y0	ENSRNOT00065007361
Q5U1Y4	ENSRNOT00000023133
Q5U1Y4	ENSRNOT00055030943
Q5U1Y4	ENSRNOT00060028940
Q5U1Y4	ENSRNOT00065004925
Q5U204	ENSRNOT00000128241
Q5U204	ENSRNOT00055018215
Q5U204	ENSRNOT00060040222
Q5U204	ENSRNOT00065044736
Q5U206	ENSRNOT00000046667
Q5U206	ENSRNOT00000129439
Q5U206	ENSRNOT00000146375
Q5U206	ENSRNOT00000169319
Q5U206	ENSRNOT00055030826
Q5U206	ENSRNOT00055030832
Q5U206	ENSRNOT00060030611
Q5U206	ENSRNOT00060030622
Q5U206	ENSRNOT00065004940
Q5U206	ENSRNOT00065004941
Q5U2M6	ENSRNOT00000008944
Q5U2M6	ENSRNOT00055037119
Q5U2M6	ENSRNOT00060036889
Q5U2M6	ENSRNOT00065044667
Q5U2P3	ENSRNOT00000047634
Q5U2P3	ENSRNOT00055019545
Q5U2P3	ENSRNOT00060051024
Q5U2P3	ENSRNOT00065000283
Q5U2Q3	ENSRNOT00000014496
Q5U2Q3	ENSRNOT00055011682
Q5U2Q3	ENSRNOT00060010003
Q5U2Q3	ENSRNOT00065018640
Q5U2R0	ENSRNOT00000004269
Q5U2R3	ENSRNOT00000113145
Q5U2R3	ENSRNOT00055037420
Q5U2R3	ENSRNOT00060055298
Q5U2R3	ENSRNOT00065058204
Q5U2R6	ENSRNOT00000023125
Q5U2R6	ENSRNOT00055025704
Q5U2R6	ENSRNOT00060031492
Q5U2R6	ENSRNOT00065016903
Q5U2S5	ENSRNOT00000023507
Q5U2S5	ENSRNOT00055031523
Q5U2S5	ENSRNOT00060021163
Q5U2S5	ENSRNOT00065004974
Q5U2T1	ENSRNOT00000098225
Q5U2T1	ENSRNOT00055046154
Q5U2T1	ENSRNOT00060048369
Q5U2T1	ENSRNOT00065003074
Q5U2T1	ENSRNOT00065038848
Q5U2T9	ENSRNOT00000033119
Q5U2T9	ENSRNOT00000109678
Q5U2T9	ENSRNOT00055011879
Q5U2T9	ENSRNOT00055011884
Q5U2T9	ENSRNOT00060010885
Q5U2T9	ENSRNOT00060010890
Q5U2T9	ENSRNOT00065056558
Q5U2T9	ENSRNOT00065056559
Q5U2U6	ENSRNOT00000004999
Q5U2U6	ENSRNOT00055048515
Q5U2U6	ENSRNOT00060012880
Q5U2U6	ENSRNOT00065016597
Q5U2V5	ENSRNOT00000028900
Q5U2V5	ENSRNOT00060003562
Q5U2V5	ENSRNOT00065022900
Q5U2V8	ENSRNOT00000013488
Q5U2V8	ENSRNOT00055013974
Q5U2V8	ENSRNOT00060023416
Q5U2V8	ENSRNOT00065048403
Q5U2W5	ENSRNOT00000018405
Q5U2W5	ENSRNOT00055048737
Q5U2W5	ENSRNOT00060018033
Q5U2W5	ENSRNOT00065014825
Q5U2W6	ENSRNOT00000027580
Q5U2W6	ENSRNOT00055009007
Q5U2W6	ENSRNOT00060012511
Q5U2W6	ENSRNOT00065049186
Q5U2X4	ENSRNOT00055030808
Q5U2X4	ENSRNOT00060020917
Q5U2X4	ENSRNOT00065019921
Q5U2X7	ENSRNOT00000020376
Q5U2X7	ENSRNOT00055023530
Q5U2X7	ENSRNOT00060025823
Q5U2X7	ENSRNOT00065004069
Q5U2Z0	ENSRNOT00000036287
Q5U2Z0	ENSRNOT00055041684
Q5U2Z0	ENSRNOT00060027956
Q5U2Z0	ENSRNOT00065044052
Q5U310	ENSRNOT00000029833
Q5U310	ENSRNOT00000052422
Q5U310	ENSRNOT00000139244
Q5U310	ENSRNOT00055024771
Q5U310	ENSRNOT00055024774
Q5U310	ENSRNOT00060037064
Q5U310	ENSRNOT00060037088
Q5U310	ENSRNOT00065009877
Q5U310	ENSRNOT00065009879
Q5U378	ENSDART00000160639
Q5U378	ENSDART00000171837
Q5U379	ENSDART00000011318
Q5U379	ENSDART00000049944
Q5U385	ENSDART00000053534
Q5U385	ENSDART00000160748
Q5U395	ENSDART00000029889
Q5U395	ENSDART00000174856
Q5U3C3	ENST00000372068
Q5U3C3	ENST00000372073
Q5U3C3	ENST00000464177
Q5U3S7	ENSDART00000055312
Q5U3S7	ENSDART00000165909
Q5U3S7	ENSDART00000186409
Q5U3T0	ENSDART00000055148
Q5U3T0	ENSDART00000114000
Q5U3V9	ENSDART00000080888
Q5U3Y0	ENSRNOT00000034429
Q5U3Y0	ENSRNOT00055036733
Q5U3Y0	ENSRNOT00060038642
Q5U3Y0	ENSRNOT00065046076
Q5U3Z0	ENSRNOT00000030279
Q5U3Z0	ENSRNOT00055028924
Q5U3Z0	ENSRNOT00060030592
Q5U3Z0	ENSRNOT00065010316
Q5U464	ENSMUST00000047526
Q5U465	ENSMUST00000057325
Q5U4C3	ENSMUST00000085383
Q5U4C3	ENSMUST00000211735
Q5U4Q2	ENSXETT00000122858
Q5U4Q6	ENSXETT00000019548
Q5U4Q9	ENSXETT00000026454
Q5U4Y2	ENSXETT00000026893
Q5U4Y2	ENSXETT00000093780
Q5U5E5	ENSXETT00000116095
Q5U5V2	ENSMUST00000039742
Q5U680	ENSMUST00000061118
Q5U7I5	ENSPTRT00000018264
Q5UAW9	ENST00000377411
Q5VFH6	ENSFCTT00005032779
Q5VIY5	ENST00000595646
Q5VSG8	ENST00000373045
Q5VT79	ENST00000619162
Q5VTJ3	ENST00000400664
Q5VTL8	ENST00000370025
Q5VU69	ENST00000368525
Q5VUD6	ENST00000371692
Q5VUJ6	ENST00000317135
Q5VUY0	ENST00000359318
Q5VVM6	ENST00000342022
Q5VVW2	ENST00000373387
Q5VW22	ENST00000374056
Q5VWI1	ENST00000368642
Q5VWK0	ENST00000495380
Q5VXM1	ENST00000530059
Q5VXU3	ENST00000373502
Q5VYM1	ENST00000312292
Q5VYV0	ENST00000376708
Q5VYV7	ENST00000334534
Q5VZ03	ENST00000375854
Q5VZ03	ENST00000649870
Q5VZ03	ENST00000707837
Q5VZ03	ENST00000707838
Q5VZ19	ENST00000368480
Q5VZ46	ENST00000367588
Q5VZ66	ENST00000298622
Q5VZ66	ENST00000664697
Q5VZ66	ENST00000668452
Q5VZ72	ENST00000543880
Q5VZI3	ENST00000288502
Q5W0A0	ENST00000298738
Q5W0B7	ENST00000377495
Q5W0V3	ENST00000369248
Q5W186	ENST00000376971
Q5W4S4	ENSGALT00010038725
Q5W5W9	ENST00000333527
Q5W8W0	ENSPTRT00000034366
Q5WR09	ENSCAFT00000000798
Q5WR09	ENSCAFT00040017226
